objid,filepath,caption
587722984443674713,data/labels/thumbs/1994.jpg,rounded/cigar-shaped barred edge-on galaxy with a prominent rounded bulge
588010878764711956,data/labels/thumbs/197950.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588017112365006891,data/labels/thumbs/208522.jpg,rounded/cigar-shaped edge-on irregular galaxy
587741709403947250,data/labels/thumbs/156837.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a noticeable round bulge"
587733412061970563,data/labels/thumbs/67839.jpg,rounded/cigar-shaped edge-on spiral galaxy with disturbed morphology
587738617024479277,data/labels/thumbs/114231.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587741532784361536,data/labels/thumbs/152429.jpg,rounded/cigar-shaped edge-on spiral galaxy
587731869632495783,data/labels/thumbs/46662.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587736543093784725,data/labels/thumbs/91971.jpg,rounded/cigar-shaped barred edge-on spiral galaxy
587735664768516258,data/labels/thumbs/84371.jpg,"rounded/cigar-shaped irregular galaxy seen edge-on, with a noticeable round bulge"
587731187282673824,data/labels/thumbs/280468.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a ring, with a prominent rounded bulge"
588017710978760914,data/labels/thumbs/219410.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739098599915583,data/labels/thumbs/118226.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest rounded bulge
587739096446927021,data/labels/thumbs/117418.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587736584976597174,data/labels/thumbs/256301.jpg,rounded/cigar-shaped edge-on galaxy
587742589330522530,data/labels/thumbs/176948.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739721912615079,data/labels/thumbs/139495.jpg,rounded/cigar-shaped edge-on galaxy
587742578055643154,data/labels/thumbs/176624.jpg,"rounded/cigar-shaped galaxy seen edge-on, with a noticeable bulge"
587739707425096083,data/labels/thumbs/136137.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest bulge
587734622706860223,data/labels/thumbs/73476.jpg,"rounded/cigar-shaped irregular galaxy seen edge-on, with a noticeable round bulge"
587733604266410066,data/labels/thumbs/70576.jpg,rounded/cigar-shaped edge-on spiral galaxy
587722982293766366,data/labels/thumbs/442.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739721383084329,data/labels/thumbs/139108.jpg,"edge-on galaxy with a ring, with a modest rounded bulge"
587722983911850245,data/labels/thumbs/1717.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588016878294204578,data/labels/thumbs/206089.jpg,rounded/cigar-shaped edge-on irregular galaxy
587725074458345636,data/labels/thumbs/246142.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739115773231499,data/labels/thumbs/118940.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
587736543629476089,data/labels/thumbs/92401.jpg,"rounded/cigar-shaped irregular galaxy seen edge-on, with a noticeable round bulge"
587732483302752508,data/labels/thumbs/55143.jpg,rounded/cigar-shaped edge-on spiral galaxy
587739608090083477,data/labels/thumbs/131532.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a conspicuous round bulge"
587731891649380503,data/labels/thumbs/251326.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
587739407872688404,data/labels/thumbs/128562.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742191510356067,data/labels/thumbs/171112.jpg,rounded/cigar-shaped edge-on spiral galaxy with disturbed morphology
587736976347562294,data/labels/thumbs/103550.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587731185673306218,data/labels/thumbs/277846.jpg,rounded/cigar-shaped edge-on galaxy
588017703458111656,data/labels/thumbs/270620.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a faint or not prominent bulge"
587735347486720131,data/labels/thumbs/80297.jpg,rounded/cigar-shaped edge-on spiral galaxy
587732156316975235,data/labels/thumbs/52995.jpg,"rounded/cigar-shaped galaxy seen edge-on, with a central bar, with a conspicuous round bulge"
588017977277218892,data/labels/thumbs/225635.jpg,rounded/cigar-shaped barred edge-on spiral galaxy with a modest rounded bulge
588018057258926316,data/labels/thumbs/233188.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588015508207173754,data/labels/thumbs/289876.jpg,rounded/cigar-shaped edge-on galaxy with a modest bulge
588023046401884476,data/labels/thumbs/235296.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a ring structure, with a conspicuous round bulge"
587741817856327836,data/labels/thumbs/160890.jpg,rounded/cigar-shaped edge-on spiral galaxy
588848899385262279,data/labels/thumbs/273514.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with dust lanes"
587736584974762351,data/labels/thumbs/94061.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a ring, with a modest rounded bulge"
587725817495617661,data/labels/thumbs/247046.jpg,"rounded/cigar-shaped spiral galaxy with loosely wound spiral arms, with a pair of spiral arms, seen edge-on"
587739406780465193,data/labels/thumbs/126801.jpg,rounded/cigar-shaped edge-on spiral galaxy with a dust lane
587725816961695856,data/labels/thumbs/247025.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with dust lanes"
587725492671217979,data/labels/thumbs/8152.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest bulge
587734622704042325,data/labels/thumbs/73409.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a conspicuous round bulge"
587741533857972256,data/labels/thumbs/153299.jpg,rounded/cigar-shaped edge-on spiral galaxy with a ring
587731173843730515,data/labels/thumbs/275609.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure"
587731514221723827,data/labels/thumbs/285628.jpg,rounded/cigar-shaped edge-on spiral galaxy with a dust lane
588015508746535149,data/labels/thumbs/291250.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with signs of disturbance, with a conspicuous round bulge"
587724648726986830,data/labels/thumbs/2626.jpg,rounded/cigar-shaped edge-on spiral galaxy
587733609623912608,data/labels/thumbs/72226.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742577524801587,data/labels/thumbs/176348.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
587736543099355300,data/labels/thumbs/92141.jpg,"spiral galaxy seen edge-on, with a central bar"
588017948812050531,data/labels/thumbs/224872.jpg,rounded/cigar-shaped edge-on spiral galaxy
588017991229702299,data/labels/thumbs/230445.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587739646743085255,data/labels/thumbs/133741.jpg,"rounded/cigar-shaped edge-on spiral galaxy with tightly wound arms, with a modest bulge"
588017604143546443,data/labels/thumbs/211545.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587741490905088153,data/labels/thumbs/150936.jpg,rounded/cigar-shaped edge-on spiral galaxy
587726032227860792,data/labels/thumbs/247647.jpg,rounded/cigar-shaped irregular galaxy seen edge-on
587732770515321050,data/labels/thumbs/61544.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a ring, with a dust lane"
587732469852602568,data/labels/thumbs/53301.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587733411522871451,data/labels/thumbs/253465.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a dust lane, with a dominant bulge"
587739408389308468,data/labels/thumbs/128852.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587736751933555021,data/labels/thumbs/96241.jpg,rounded/cigar-shaped edge-on spiral galaxy with a ring
587739646209163461,data/labels/thumbs/133635.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739407328346335,data/labels/thumbs/260242.jpg,rounded/cigar-shaped edge-on spiral galaxy
588009366936682670,data/labels/thumbs/193235.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a conspicuous round bulge"
587742014347149440,data/labels/thumbs/164249.jpg,rounded/cigar-shaped edge-on spiral galaxy with a prominent bulge
588011124650541185,data/labels/thumbs/200584.jpg,rounded/cigar-shaped irregular galaxy seen edge-on
587734623238291691,data/labels/thumbs/254170.jpg,rounded/cigar-shaped edge-on spiral galaxy
587742014344331366,data/labels/thumbs/164188.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587736585512747222,data/labels/thumbs/94473.jpg,rounded/cigar-shaped edge-on spiral galaxy
587736584975286542,data/labels/thumbs/256296.jpg,rounded/cigar-shaped galaxy seen edge-on
587734621627220336,data/labels/thumbs/72807.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest rounded bulge
588017949346365566,data/labels/thumbs/225112.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587725576427340065,data/labels/thumbs/10828.jpg,rounded/cigar-shaped barred edge-on irregular galaxy with a small or non-existent rounded bulge
587738615415242878,data/labels/thumbs/113690.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742775636525143,data/labels/thumbs/182389.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest bulge
587736477593043089,data/labels/thumbs/88877.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with signs of disturbance, with a noticeable round bulge"
587739130816757898,data/labels/thumbs/119299.jpg,rounded/cigar-shaped edge-on spiral galaxy
587731870708400304,data/labels/thumbs/47196.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587736585509339448,data/labels/thumbs/94403.jpg,rounded/cigar-shaped edge-on spiral galaxy with a ring
587741533842767999,data/labels/thumbs/263254.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a faint or not prominent bulge"
587735349634662555,data/labels/thumbs/82069.jpg,rounded/cigar-shaped edge-on galaxy
587728905560981874,data/labels/thumbs/26524.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a noticeable round bulge"
587725552817471612,data/labels/thumbs/246786.jpg,rounded/cigar-shaped edge-on galaxy with a small or non-existent bulge
587736807764000771,data/labels/thumbs/97997.jpg,"spiral galaxy seen edge-on, with a central bar, with a conspicuous round bulge"
587739385817203075,data/labels/thumbs/125455.jpg,rounded/cigar-shaped edge-on spiral galaxy
587731187807486076,data/labels/thumbs/280995.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a faint or not prominent bulge"
587729777975886040,data/labels/thumbs/39444.jpg,rounded/cigar-shaped edge-on spiral galaxy
587745244165243017,data/labels/thumbs/267076.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with signs of disturbance"
587725551744974913,data/labels/thumbs/9783.jpg,rounded/cigar-shaped edge-on galaxy
587739706343162023,data/labels/thumbs/135177.jpg,"rounded/cigar-shaped irregular galaxy seen edge-on, with a conspicuous round bulge"
587733441584496773,data/labels/thumbs/69490.jpg,rounded/cigar-shaped edge-on spiral galaxy
588017570310848601,data/labels/thumbs/210572.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742775639539860,data/labels/thumbs/182456.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
588848899356229845,data/labels/thumbs/242339.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a faint or not prominent bulge"
588011219674333315,data/labels/thumbs/268856.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
587735348033290418,data/labels/thumbs/80954.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a conspicuous round bulge"
587735430692798640,data/labels/thumbs/82733.jpg,"rounded/cigar-shaped edge-on spiral galaxy with disturbed morphology, with a modest rounded bulge"
587732053777580219,data/labels/thumbs/50685.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a noticeable round bulge"
587739844308631637,data/labels/thumbs/144498.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a ring, with a modest rounded bulge"
588015509807431748,data/labels/thumbs/293097.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a noticeable round bulge"
588017719565746359,data/labels/thumbs/219880.jpg,rounded/cigar-shaped edge-on spiral galaxy
587741602572730591,data/labels/thumbs/155275.jpg,rounded/cigar-shaped galaxy seen edge-on
587722984441970900,data/labels/thumbs/1981.jpg,edge-on galaxy with disturbed morphology
587725470127620165,data/labels/thumbs/6929.jpg,rounded/cigar-shaped galaxy seen edge-on
587729972327350453,data/labels/thumbs/40922.jpg,rounded/cigar-shaped edge-on spiral galaxy with a dust lane
588009371224768658,data/labels/thumbs/193998.jpg,rounded/cigar-shaped irregular galaxy seen edge-on
587734690347417969,data/labels/thumbs/73962.jpg,rounded/cigar-shaped edge-on spiral galaxy
587739845396463692,data/labels/thumbs/145375.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a conspicuous round bulge"
588010879835373685,data/labels/thumbs/198530.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
587745243621818395,data/labels/thumbs/186478.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a faint or not prominent bulge"
587741532227961157,data/labels/thumbs/151670.jpg,rounded/cigar-shaped edge-on spiral galaxy
587739646201823385,data/labels/thumbs/133511.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with signs of disturbance"
587731889505042537,data/labels/thumbs/48692.jpg,rounded/cigar-shaped edge-on spiral galaxy
587741815700914525,data/labels/thumbs/159821.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742589870211199,data/labels/thumbs/265834.jpg,rounded/cigar-shaped edge-on galaxy with a ring
587729155207528628,data/labels/thumbs/29912.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with a conspicuous round bulge"
587731185125883975,data/labels/thumbs/276373.jpg,rounded/cigar-shaped edge-on spiral galaxy
587742576994549961,data/labels/thumbs/176128.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588017703484719276,data/labels/thumbs/217483.jpg,rounded/cigar-shaped edge-on spiral galaxy with a dust lane
587742191527133331,data/labels/thumbs/171373.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with signs of disturbance"
587732152029937872,data/labels/thumbs/251719.jpg,rounded/cigar-shaped edge-on spiral galaxy
588017990150455472,data/labels/thumbs/229682.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587733080274894950,data/labels/thumbs/64209.jpg,rounded/cigar-shaped edge-on spiral galaxy
587734305949089967,data/labels/thumbs/287478.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587739828216856651,data/labels/thumbs/143606.jpg,rounded/cigar-shaped barred edge-on spiral galaxy
587739407318122619,data/labels/thumbs/127547.jpg,rounded/cigar-shaped irregular galaxy seen edge-on
587727866181779783,data/labels/thumbs/21676.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest rounded bulge
587736914608193762,data/labels/thumbs/99971.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588017990698467523,data/labels/thumbs/230111.jpg,rounded/cigar-shaped edge-on spiral galaxy
587725471210406027,data/labels/thumbs/7471.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587736813130809480,data/labels/thumbs/99143.jpg,"rounded/cigar-shaped barred edge-on spiral galaxy with disturbed morphology, with a modest rounded bulge"
587733441045004446,data/labels/thumbs/69267.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a ring structure, with a noticeable bulge"
587739707953840352,data/labels/thumbs/136473.jpg,rounded/cigar-shaped edge-on spiral galaxy with a prominent bulge
588018253755842694,data/labels/thumbs/234516.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure"
587733608552792285,data/labels/thumbs/253952.jpg,rounded/cigar-shaped edge-on galaxy
587725469589635326,data/labels/thumbs/6742.jpg,"rounded/cigar-shaped spiral galaxy with tightly wound spiral arms, seen edge-on"
587738947753345201,data/labels/thumbs/116098.jpg,rounded/cigar-shaped edge-on galaxy with a modest bulge
587737809571021062,data/labels/thumbs/105867.jpg,rounded/cigar-shaped galaxy seen edge-on
587734948056858858,data/labels/thumbs/254489.jpg,rounded/cigar-shaped edge-on spiral galaxy
587742864209084551,data/labels/thumbs/183810.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a ring structure, with a conspicuous round bulge"
588015510363177094,data/labels/thumbs/295148.jpg,rounded/cigar-shaped edge-on spiral galaxy with a modest rounded bulge
587742550139928689,data/labels/thumbs/265260.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with dust lanes"
587741727121801323,data/labels/thumbs/159553.jpg,rounded/cigar-shaped edge-on spiral galaxy
588017978349453425,data/labels/thumbs/226703.jpg,rounded/cigar-shaped irregular galaxy seen edge-on
587732053236711771,data/labels/thumbs/251485.jpg,rounded/cigar-shaped edge-on spiral galaxy
587742060558549240,data/labels/thumbs/166649.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587725039016476731,data/labels/thumbs/3779.jpg,rounded/cigar-shaped edge-on spiral galaxy
587734305416675538,data/labels/thumbs/287335.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with dust lanes, with a noticeable rectangular/boxy bulge"
587738946684125274,data/labels/thumbs/115279.jpg,rounded/cigar-shaped edge-on spiral galaxy
587739708488876224,data/labels/thumbs/136876.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a conspicuous round bulge"
587739294015684664,data/labels/thumbs/121840.jpg,rounded/cigar-shaped barred edge-on spiral galaxy with a small or non-existent bulge
587725469599531113,data/labels/thumbs/246355.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with dust lanes"
588017625618383000,data/labels/thumbs/213710.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a ring, with a small or non-existent bulge"
587731511548772540,data/labels/thumbs/282336.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587742589333536841,data/labels/thumbs/177000.jpg,rounded/cigar-shaped edge-on spiral galaxy
587732135387005080,data/labels/thumbs/51789.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588017729228767392,data/labels/thumbs/223326.jpg,rounded/cigar-shaped edge-on spiral galaxy with a ring
587732772664901743,data/labels/thumbs/63486.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587731520666206470,data/labels/thumbs/250718.jpg,"rounded/cigar-shaped edge-on spiral galaxy with a dust lane, with a prominent rounded bulge"
588010359069474927,data/labels/thumbs/195911.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587735663155871760,data/labels/thumbs/84145.jpg,rounded/cigar-shaped edge-on spiral galaxy
588018089468821712,data/labels/thumbs/233296.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
588017111296901271,data/labels/thumbs/208224.jpg,rounded/cigar-shaped edge-on spiral galaxy
587741720679612428,data/labels/thumbs/157730.jpg,"rounded/cigar-shaped spiral galaxy with moderately wound spiral arms, with a pair of spiral arms, seen edge-on"
588848899921215697,data/labels/thumbs/243460.jpg,rounded/cigar-shaped edge-on spiral galaxy with a prominent rounded bulge
588017977840501063,data/labels/thumbs/226402.jpg,rounded/cigar-shaped spiral galaxy seen edge-on
587736524300222667,data/labels/thumbs/90105.jpg,rounded/cigar-shaped edge-on spiral galaxy with disturbed morphology
587742627997745491,data/labels/thumbs/266139.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable bulge"
587735349108605055,data/labels/thumbs/81903.jpg,rounded/cigar-shaped edge-on spiral galaxy
587741708338135133,data/labels/thumbs/156176.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a central bar, with a noticeable round bulge"
587735666928910448,data/labels/thumbs/255475.jpg,rounded/cigar-shaped barred edge-on spiral galaxy with a small or non-existent bulge
588017626691338367,data/labels/thumbs/214414.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with dust lanes"
588017948813885574,data/labels/thumbs/224895.jpg,rounded/cigar-shaped barred edge-on interacting/merging spiral galaxy with a prominent rounded bulge
587738948821581865,data/labels/thumbs/116562.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a ring structure, with dust lanes"
587728307484754021,data/labels/thumbs/22771.jpg,rounded/cigar-shaped edge-on galaxy with a prominent rounded bulge
587742190976630932,data/labels/thumbs/170864.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with signs of disturbance"
587729155206545578,data/labels/thumbs/29897.jpg,rounded/cigar-shaped edge-on spiral galaxy with a small or non-existent bulge
588013383284162653,data/labels/thumbs/204493.jpg,"rounded/cigar-shaped spiral galaxy seen edge-on, with a noticeable round bulge"
587736782537425160,data/labels/thumbs/256603.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with moderately wound arms
587739458300739754,data/labels/thumbs/129515.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587742549600174249,data/labels/thumbs/265222.jpg,rounded/cigar-shaped barred interacting/merging spiral galaxy with moderately wound arms
588017979953578057,data/labels/thumbs/229073.jpg,"spiral galaxy in a merger, with a ring structure, with a conspicuous round bulge"
587741708885622812,data/labels/thumbs/156736.jpg,interacting/merging galaxy with a prominent bulge
587728880338468874,data/labels/thumbs/25896.jpg,spiral galaxy in a merger
588295841247657999,data/labels/thumbs/273004.jpg,interacting/merging galaxy
587738371672768610,data/labels/thumbs/109830.jpg,"spiral galaxy with loosely wound spiral arms, with a pair of spiral arms, in a merger"
587731513678692463,data/labels/thumbs/284649.jpg,"interacting/merging spiral galaxy with a ring, with a modest bulge"
588018253764821123,data/labels/thumbs/272598.jpg,rounded/cigar-shaped galaxy in a merger
587728881418174600,data/labels/thumbs/26406.jpg,"interacting/merging spiral galaxy with loosely wound arms, with 1 spiral arm, with a prominent rounded bulge"
588017702400753821,data/labels/thumbs/270513.jpg,"spiral galaxy in a merger, with a noticeable round bulge"
588013382206816482,data/labels/thumbs/203625.jpg,interacting/merging galaxy with a modest bulge
587729387150901398,data/labels/thumbs/34760.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a noticeable round bulge"
587736916220182838,data/labels/thumbs/100577.jpg,interacting/merging spiral galaxy with a modest rounded bulge
587739131878113295,data/labels/thumbs/119578.jpg,"spiral galaxy in a merger, with a central bar"
587739506078515358,data/labels/thumbs/130573.jpg,interacting/merging galaxy
587739646207787017,data/labels/thumbs/133611.jpg,"spiral galaxy in a merger, with a conspicuous round bulge"
587729971255509011,data/labels/thumbs/40665.jpg,"interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms"
587742062151729221,data/labels/thumbs/264903.jpg,rounded/cigar-shaped spiral galaxy in a merger
587735696443310204,data/labels/thumbs/86693.jpg,interacting/merging spiral galaxy
587736585514516880,data/labels/thumbs/94524.jpg,"galaxy in a merger, with a conspicuous bulge"
588013383281082458,data/labels/thumbs/204451.jpg,interacting/merging galaxy with a prominent rounded bulge
587733081891012708,data/labels/thumbs/65227.jpg,"spiral galaxy in a merger, with a conspicuous bulge"
587734861608321127,data/labels/thumbs/74439.jpg,rounded/cigar-shaped interacting/merging spiral galaxy with a modest bulge
587732483291217933,data/labels/thumbs/55006.jpg,galaxy in a merger
588015508738670640,data/labels/thumbs/290894.jpg,interacting/merging spiral galaxy with moderately wound arms
588017703993212997,data/labels/thumbs/217700.jpg,"spiral galaxy with tightly wound spiral arms, in a merger, with a conspicuous round bulge"
587739114703683928,data/labels/thumbs/118609.jpg,barred interacting/merging galaxy with a modest bulge
588297865801826469,data/labels/thumbs/240581.jpg,galaxy in a merger
587742629592563818,data/labels/thumbs/266214.jpg,interacting/merging spiral galaxy with a small or non-existent bulge
587729408613155059,data/labels/thumbs/36105.jpg,galaxy in a merger
587739707421032614,data/labels/thumbs/136053.jpg,interacting/merging galaxy
588017992311570731,data/labels/thumbs/231598.jpg,"galaxy in a merger, with a ring structure"
587732135916011683,data/labels/thumbs/51861.jpg,rounded/cigar-shaped interacting/merging spiral galaxy
587739381528264975,data/labels/thumbs/124913.jpg,"galaxy in a merger, with a conspicuous bulge"
587729158986203294,data/labels/thumbs/31227.jpg,interacting/merging spiral galaxy
587731679581503678,data/labels/thumbs/45405.jpg,"galaxy in a merger, with a ring structure, with a noticeable round bulge"
588015508757217423,data/labels/thumbs/291587.jpg,interacting/merging spiral galaxy with a prominent bulge
587729387139694785,data/labels/thumbs/34592.jpg,galaxy in a merger
588848900977983495,data/labels/thumbs/244759.jpg,interacting/merging spiral galaxy with a ring
587725474956378306,data/labels/thumbs/7676.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a central bar, with a conspicuous round bulge"
588017114521075949,data/labels/thumbs/208824.jpg,interacting/merging spiral galaxy with a modest bulge
587738411399446695,data/labels/thumbs/111113.jpg,"spiral galaxy with tightly wound spiral arms, in a merger"
587724649797976224,data/labels/thumbs/245941.jpg,interacting/merging spiral galaxy with a modest rounded bulge
587738411398660198,data/labels/thumbs/111096.jpg,spiral galaxy in a merger
587726013998694512,data/labels/thumbs/14588.jpg,"interacting/merging spiral galaxy with moderately wound arms, with 2 spiral arms"
588848900966777145,data/labels/thumbs/244579.jpg,"spiral galaxy with tightly wound spiral arms, in a merger, with a conspicuous round bulge"
588016877755826253,data/labels/thumbs/205907.jpg,interacting/merging galaxy with a dominant bulge
587741489824071694,data/labels/thumbs/149982.jpg,"spiral galaxy with moderately wound spiral arms, with a pair of spiral arms, in a merger, with a central bar, with a conspicuous bulge"
587738617565216912,data/labels/thumbs/114448.jpg,interacting/merging galaxy
587736976885154015,data/labels/thumbs/257365.jpg,galaxy in a merger
588017704029126964,data/labels/thumbs/218352.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
588017721712246858,data/labels/thumbs/220713.jpg,galaxy in a merger
587739408389374102,data/labels/thumbs/128853.jpg,interacting/merging spiral galaxy
587734304342737149,data/labels/thumbs/286769.jpg,"spiral galaxy with moderately wound spiral arms, with many spiral arms, in a merger, with a ring structure, with a noticeable bulge"
587724648180416675,data/labels/thumbs/2138.jpg,interacting/merging spiral galaxy
587736543100600706,data/labels/thumbs/92186.jpg,"galaxy in a merger, with a conspicuous round bulge"
587732702870831260,data/labels/thumbs/60482.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
588297864731164766,data/labels/thumbs/240155.jpg,"spiral galaxy in a merger, with a noticeable bulge"
587729229569851536,data/labels/thumbs/32947.jpg,interacting/merging galaxy with a prominent bulge
587735661008191728,data/labels/thumbs/83417.jpg,spiral galaxy in a merger
587732769978777643,data/labels/thumbs/61113.jpg,interacting/merging galaxy with a prominent bulge
587742061093323024,data/labels/thumbs/167397.jpg,"galaxy in a merger, with a noticeable bulge"
587739720310653244,data/labels/thumbs/138227.jpg,interacting/merging spiral galaxy
587742014909710459,data/labels/thumbs/165262.jpg,"spiral galaxy with loosely wound spiral arms, in a merger, with a conspicuous round bulge"
587729387680759985,data/labels/thumbs/35023.jpg,interacting/merging galaxy
587736916213628949,data/labels/thumbs/100484.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a central bar, with a conspicuous round bulge"
588018056192131243,data/labels/thumbs/232728.jpg,interacting/merging spiral galaxy with a modest bulge
587732483824091150,data/labels/thumbs/55451.jpg,"galaxy in a merger, with a ring structure, with a conspicuous rectangular/boxy bulge"
587736476512550990,data/labels/thumbs/88428.jpg,interacting/merging spiral galaxy
587739406236450945,data/labels/thumbs/125957.jpg,"rounded/cigar-shaped spiral galaxy in a merger, with a noticeable round bulge"
587729156279631878,data/labels/thumbs/30011.jpg,interacting/merging spiral galaxy with a prominent rounded bulge
587741392109895897,data/labels/thumbs/148723.jpg,"galaxy in a merger, with a conspicuous bulge"
587726013998235865,data/labels/thumbs/14585.jpg,interacting/merging spiral galaxy with moderately wound arms
587729227684642905,data/labels/thumbs/32412.jpg,"spiral galaxy with loosely wound spiral arms, in a merger"
587733605332484176,data/labels/thumbs/71234.jpg,interacting/merging galaxy with a dominant rounded bulge
587736541486776683,data/labels/thumbs/90886.jpg,"galaxy in a merger, with a conspicuous bulge"
